channel,service,country,state,city,lat,lon,fac_callsign,arn,app_id,haat,da,erp,facility_id,rcamsl,ref az,ant_id
18,DD,US,NJ,NEWTON,405153,741203,WMBC-TV,BLCDT20060803AMO,1140624,250,DA,1000,43952,313,0,69225
18,DD,US,NJ,NEWTON,405153,741203,WMBC-TV,BLCDT20101130AAX,1409364,250,DA,1000,43952,313,0,96969
18,DD,US,NJ,NEWTON,404454,735910,WMBC-TV,BLCDT20101130AAX,1409364,309,DA,90,43952,323,110,96970
40,DT,US,NJ,PATERSON,404454,735910,WXTV-DT,BLCDT20050214AGS,1044097,421,DA,300,74215,437,0,29858
38,DT,US,NJ,SECAUCUS,404454,735910,WWOR-TV,BPCDT20121210ABN,1528380,439,ND,355,74197,452.5,,
43,DT,US,NJ,TRENTON,401658,744111,WNJT,BLEDT20110427ABE,1424218,266,ND,59.4,48465,300.3,,
50,DC,US,NJ,TRENTON,400424,751128,WPHY-CD,BLDTA20110928AIU,1446413,0,DA,5.55,74464,189.7,0,106397
29,DT,US,NJ,VINELAND,400230,751411,WUVP-DT,BLCDT20090923ADS,1333328,398,DA,335,60560,463,155,91132
29,DT,US,NJ,WEST MILFORD,404718,741519,WNYJ-TV,BLEDT20040712ACP,1000865,167,DA,200,20818,232,0,33869
36,DT,US,NJ,WILDWOOD,390728,744556,WMGM-TV,BLCDT20060626ABE,1135000,126.5,DA,205,61111,128.6,0,70520
7,DT,US,NM,ALBUQUERQUE,351253,1062701,KOAT-TV,BLCDT20090617ABU,1316048,1292,DA,26.5,53928,3300,0,85431
13,DT,US,NM,ALBUQUERQUE,351240,1062657,KRQE,BLCDT20090622ABJ,1318592,1287,ND,21.5,48575,3300,,
17,DT,US,NM,ALBUQUERQUE,351251,1062701,KAZQ,BLEDT20051012ACK,685297,1247,DA,65.6,1151,3266.5,0,58949
22,DT,US,NM,ALBUQUERQUE,352444,1064332,KTFQ-DT,BLCDT20090618ACG,1293383,350,DA,1000,57220,2112,0,87285
24,DT,US,NM,ALBUQUERQUE,351246,1062658,KNAT-TV,BLCDT20130710AAN,1562210,1245,ND,320,993,3259,,
26,DT,US,NM,ALBUQUERQUE,351242,1062658,KOB,BLCDT20051003BQP,1084704,1277,ND,270,35313,3290.8,,
35,DT,US,NM,ALBUQUERQUE,351249,1062701,KNME-TV,BLEDT20030218BNH,627571,1287,ND,250,55528,3300.8,,
42,DT,US,NM,ALBUQUERQUE,351241,1062656,KLUZ-TV,BLCDT20070823AAK,1201413,1262,DA,321,35084,3279,0,73297
45,DT,US,NM,ALBUQUERQUE,351248,1062700,KASY-TV,BLCDT20030429ABF,659222,1287,DA,245,55049,3301,0,41944
47,DC,US,NM,ALBUQUERQUE,351254,1062702,KTEL-LP,BDFCDTA20130918AER,1572790,0,DA,15,55056,3250,0,116488
51,DC,US,NM,ALBUQUERQUE,351242,1062658,KYNM-LD,BLDTL20101101ABS,1399217,0,ND,15,168093,3261.6,,
25,DT,US,NM,CARLSBAD,322609,1041114,KTEL-TV,BLCDT20081125ADK,1359351,120,ND,50,83707,1089,,
12,DT,US,NM,CLOVIS,341134,1031644,KVIH-TV,BLCDT20091221AHU,1349731,204,ND,5,40450,1436,,
26,CA,US,NM,CLOVIS,342625,1031237,K26CD,BLTT19880725IN,115850,0,ND,8.01,51469,1437,,
12,DT,US,NM,FARMINGTON,364143,1081314,KOBF,BLCDT20090224AAZ,1297929,125,ND,30,35321,1834,,
17,DC,US,NM,HIGH ROLLS,324945,1055214,KVBA-LD,BDCCDTL20120208AAO,1487226,0,DA,5,190204,2393,0,108318
29,DT,US,NM,HOBBS,324328,1030546,KUPT,BLCDT20081125ADR,1280912,157,ND,50,27431,1255,,
23,DT,US,NM,LAS CRUCES,321733,1064151,KRWG-TV,BLEDT20071119AFE,1225136,205,DA,200,55516,1551.2,0,83970
47,DT,US,NM,LAS CRUCES,314819,1062859,KTDO,BLCDT20090612ABA,1317463,555,ND,200,36916,1797,,
32,DT,US,NM,PORTALES,341508,1031420,KENW,BLEDT20030219ADP,627706,190.2,DA,82.6,18338,1454.5,0,59028
8,DT,US,NM,ROSWELL,332231,1034612,KOBR,BLCDT20090619AAX,1315209,533,ND,40,62272,1832,,
10,DT,US,NM,ROSWELL,330320,1034912,KBIM-TV,BLCDT20090622ABH,1318600,610,ND,24.3,48556,1893,,
21,DT,US,NM,ROSWELL,330601,1041515,KRWB-TV,BLCDT20090619ABH,1318484,128,DA,1000,84157,1188,0,87546
27,DT,US,NM,ROSWELL,332350,1042234,KRPV-DT,BLCDT20090211ABQ,1295798,121.5,DA,50,53539,1216,0,85182
8,DT,US,NM,SANTA FE,351244,1062657,KNMD-TV,BLEDT20100915ABA,1397465,1274,DA,5.14,84215,3288.9,0,105184
10,DT,US,NM,SANTA FE,354649,1063134,KCHF,BLCDT20051007AAL,1096888,608.1,DA,30,60793,3083.5,0,71507
27,DT,US,NM,SANTA FE,351250,1062701,KASA-TV,BLCDT20090417AAS,1296329,1278,ND,380,32311,3289,,
29,DT,US,NM,SANTA FE,351244,1062657,KWBQ,BLCDT20030429ABG,659151,1289,ND,245,76268,3295,,
10,DT,US,NV,ELKO,404152,1155413,KENV-DT,BLCDT20100915ABQ,1398973,567,ND,1.5,63845,2268,,
9,DT,US,NV,HENDERSON,360026,1150022,KVVU-TV,BLCDT20021120ABN,618398,384.5,ND,86,35870,1075.8,,
2,DT,US,NV,LAS VEGAS,360032,1150019,KSNV-DT,BLCDT20050824ABJ,1080968,386,DA,27.7,69677,1080,0,69996
7,DT,US,NV,LAS VEGAS,355644,1150233,KLAS-TV,BLCDT20041202ACC,1032875,609.1,ND,30.1,35042,1391.7,,
11,DT,US,NV,LAS VEGAS,360027,1150024,KLVX,BMLEDT20120124ACO,1483539,367.5,DA,105,11683,1061.3,0,109028
13,DT,US,NV,LAS VEGAS,355645,1150235,KTNV-TV,BMLCDT20121219AAK,1534237,606,ND,30.5,74100,1388.7,,
14,DC,US,NV,LAS VEGAS,355646,1150234,KNBX-CD,BLDTA20111006ACF,1316991,0,DA,15,33819,1333.5,283,20059
16,DT,US,NV,LAS VEGAS,360036,1150020,KINC,BLCDT20060630ACH,1171266,570.5,DA,1000,67089,1354.7,0,78119
17,DC,US,NV,LAS VEGAS,360037,1150020,KEEN-CD,BLDTA20100624AKB,1376869,0,ND,4.1,10498,1015.3,,
19,DC,US,NV,LAS VEGAS,355644,1150233,KHDF-CD,BLDTA20110808AET,1438705,0,DA,8,66807,1001.4,320,102942
20,DC,US,NV,LAS VEGAS,355646,1150234,KTUD-CD,BLDTL20090923AEB,1334709,0,DA,8.9,167820,1331.7,0,76183
22,DT,US,NV,LAS VEGAS,360028,1150024,KVMY,BLCDT20090220ABX,1296551,382.9,DA,1000,10179,1078.6,0,90823
29,DT,US,NV,LAS VEGAS,360028,1150024,KVCW,BLCDT20070109AAW,1165403,382.9,DA,1000,10195,1078.9,0,73223
43,DC,US,NV,LAS VEGAS,360036,1150020,K43FO-D,BLDTA20111026ABQ,1453873,0,DA,14.5,14302,995.9,340,19600
32,DD,US,NV,LAUGHLIN,353907,1141842,KMCC,BPCDT20111209DNR,1549986,,,,41237,,,
32,DD,US,NV,LAUGHLIN,353907,1141842,KMCC,BLCDT20081114ACI,1275459,607,DA,1000,41237,1647,0,66737
32,DD,US,NV,LAUGHLIN,353907,1141842,KMCC,BPCDT20111209DNR,1549986,607,DA,1000,41237,1648,0,113077
32,DD,US,NV,LAUGHLIN,355645,1150235,KMCC,BPCDT20111209DNR,1549986,547,DA,5,41237,1331.1,40,113078
40,DT,US,NV,PARADISE,360036,1150020,KBLR,BLCDT20111014ABM,1450896,362.9,DA,1000,63768,1050.8,0,88117
7,DT,US,NV,RENO,391856,1195306,KRNV-DT,BLCDT20131112BLB,1592310,879,ND,16.1,60307,3025,,
8,DT,US,NV,RENO,391849,1195300,KOLO-TV,BLCDT20090612ABN,1434353,893,ND,15.6,63331,2973.9,,
13,DT,US,NV,RENO,391857,1195302,KTVN,BLCDT20030212AAS,626478,876,ND,16.1,59139,2966,,
15,DT,US,NV,RENO,393502,1194755,KNPB,BLEDT20031023AAU,688050,149.4,DA,32.3,10228,1708.8,107,59029
20,DT,US,NV,RENO,393503,1194751,KAME-TV,BLCDT20020528AAY,603856,176,DA,53,19191,1691,0,42485
26,DT,US,NV,RENO,391847,1195259,KREN-TV,BLCDT20090227AAM,1297164,896,DA,1000,51493,2972.6,0,85434
44,DT,US,NV,RENO,393523,1195537,KRXI-TV,BPCDT20080619AIG,1492512,836,DA,950,48360,2545,20,108833
46,DC,US,NV,RENO,391847,1195259,KRNS-CD,BLDTA20111101AKP,1453552,0,DA,15,34577,2963,105,16535
7,DT,US,NY,ALBANY,423731,740038,WXXA-TV,BLCDT20130916ADN,1574509,434,ND,15,11970,692,,
12,DT,US,NY,ALBANY,423731,740038,WNYT,BPCDT20120123ACG,1484317,412,ND,30,73363,668.8,,
26,DT,US,NY,ALBANY,423731,740038,WTEN,BLCDT20060104ACC,1104362,426,DA,700,74422,681.8,0,67986
50,DT,US,NY,AMSTERDAM,425904,741056,WYPX-TV,BLCDT20040908ABO,1012150,207,DA,450,13933,432.8,0,38556
23,DT,US,NY,BATAVIA,425342,780056,WPXJ-TV,BLCDT20090612AHY,1317834,276,DA,455,2325,585.6,0,100808
14,DT,US,NY,BATH,421833,771317,WFBT,BLCDT20090402AOD,1334960,196,DA,0.676,72623,638,0,23503
7,DT,US,NY,BINGHAMTON,420331,755706,WBNG-TV,BLCDT20121218ABM,1534367,342.3,ND,34,23337,739.2,,
8,DT,US,NY,BINGHAMTON,420322,755639,WICZ-TV,BLCDT20060320AFC,1124888,371,DA,7.9,62210,765.3,0,70921
20,CA,US,NY,BINGHAMTON,420339,755636,WBGH-CA,BLTTA20050505AAV,1059303,0,ND,0.161,15569,594,,
34,DT,US,NY,BINGHAMTON,420339,755636,WIVT,BLCDT20090819AGR,1361391,278,DA,345,11260,671,0,85351
42,DT,US,NY,BINGHAMTON,420340,755645,WSKG-TV,BLEDT20050526ACA,1063021,408,ND,50,74034,803.2,,
14,DT,US,NY,BUFFALO,430132,785543,WUTV,BLCDT20060829BGK,1158091,299.5,DA,1000,415,479.5,0,76608
15,DC,US,NY,BUFFALO,430132,785543,WBNF-CD,BLDTA20111130LWW,1472571,0,DA,15,14326,347.5,0,100300
32,DT,US,NY,BUFFALO,430148,785515,WNLO,BLCDT20070320AAV,1172764,303,ND,1000,71905,482,,
33,DT,US,NY,BUFFALO,424307,783347,WGRZ,BLCDT20050705AAG,1070336,295.1,DA,480,64547,678.8,0,70457
38,DT,US,NY,BUFFALO,423815,783712,WKBW-TV,BLCDT20051215AAG,1103025,432.9,ND,358,54176,844.9,,
39,DT,US,NY,BUFFALO,423933,783733,WIVB-TV,BLCDT20020619ABE,605437,417,ND,790,7780,813,,
43,DT,US,NY,BUFFALO,430148,785515,WNED-TV,BLEDT20030812AAJ,678020,328,DA,156,71928,507,0,64353
49,DT,US,NY,BUFFALO,424658,782728,WNYO-TV,BPCDT20090717AED,1323942,376,ND,198,67784,738,,
7,DT,US,NY,CARTHAGE,435715,754345,WWNY-TV,BLCDT20121109ACQ,1523697,219,ND,42,68851,498.1,,
30,DT,US,NY,CORNING,420830,770439,WSKA,BLEDT20060705ABL,1173720,334,DA,25,78908,748,140,76601
48,DT,US,NY,CORNING,420830,770439,WYDC,BLCDT20090220ABG,1295792,334,DA,7.6,62219,748,0,87537
40,DC,US,NY,DEWITT,430025,760538,WIXT-CD,BLDTA20130604ADP,1556206,0,DA,1,14312,297,0,17775
18,DT,US,NY,ELMIRA,420622,765217,WETM-TV,BLCDT20090622AFJ,1318855,376,DA,45,60653,769,0,85158
36,DT,US,NY,ELMIRA,420831,770440,WENY-TV,BLCDT20090730AAH,1325489,342,DA,75,71508,748,0,90703
21,DT,US,NY,GARDEN CITY,404719,732709,WLIW,BLEDT20090612AEP,1316886,111,DA,89.9,38336,149.2,0,85382
31,DC,US,NY,GLENS FALLS,431721,734438,WNCE-CD,BLDTA20100812ABN,1365554,0,DA,15,450,484.7,280,89651
48,DC,US,NY,GLOVERSVILLE,430606,742215,WFNY-CD,BLDTL20120131ACD,1485735,0,ND,0.86,167948,561,,
16,CA,US,NY,ITHACA,422547,762949,W16AX,BLTTA20010302ABE,554943,0,DA,18.1,15567,256,50,19180
20,DT,US,NY,ITHACA,424530,760247,WNYI,BMPCDT20100430AEA,1366212,225,DA,110,34329,677.5,340,99237
26,DT,US,NY,JAMESTOWN,422336,791344,WNYB,BLCDT20090508ABW,1311547,463,DA,243,30303,858,0,85298
22,DC,US,NY,KINDERHOOK,420506,740602,WEPT-LD,BDCCDTL20130925ANI,1574547,0,DA,15,192499,977,170,116639
48,DT,US,NY,KINGSTON,412918,735656,WRNN-TV,BPCDT20111118CBY,1465228,381,ND,946,74156,520.6,,
17,DC,US,NY,MANHATTAN,404454,735910,WEBR-CD,BLDTA20090831ACL,1331498,0,DA,0.315,67866,321.5,70,93110
18,DC,US,NY,MASSENA,442929,745127,WNYF-CD,BLDTL20101118ALZ,1398977,0,ND,4,16744,599.4,,
7,DT,US,NY,NEW YORK,404454,735910,WABC-TV,BLCDT20121031ABC,1521729,405,ND,34,1328,418.5,,
11,DT,US,NY,NEW YORK,404454,735910,WPIX,BLCDT20090911ABN,1327578,405,ND,7.5,73881,418.5,,
24,DT,US,NY,NEW YORK,404522,735912,WNYE-TV,BLEDT20071228ABM,1225079,309.7,ND,151,6048,324.2,,
28,DT,US,NY,NEW YORK,404454,735910,WNBC,BLCDT20080409AAM,1242116,397,ND,200,47535,410.5,,
31,DT,US,NY,NEW YORK,404454,735910,WPXN-TV,BLCDT20110729AAQ,1437304,360,DA,180,73356,373.7,0,105110
33,DT,US,NY,NEW YORK,404454,735910,WCBS-TV,BLCDT20090612AFN,1317336,397,ND,284,9610,410.5,,
44,DT,US,NY,NEW YORK,404454,735910,WNYW,BPCDT20110718AAP,1435432,424,DA,500,22206,437.5,0,105810
45,DC,US,NY,NEW YORK,404508,735804,WMUN-CD,BLDTA20100803AAC,1374591,0,DA,15,73207,275.5,0,94001
46,DC,US,NY,NEW YORK,404508,735803,WMBQ-CD,BLDTA20120404AAH,1493750,0,DA,15,14322,275.5,144,94014
23,DT,US,NY,NORWOOD,442929,745127,WNPI-DT,BLEDT20050715ABZ,1071332,241.63,DA,40,62137,596.63,0,70610
25,DC,US,NY,OLEAN,420304,782513,WVTT-CA,BDFCDTA20110531AGF,1430070,0,DA,3,10869,712.3,355,18123
13,CA,US,NY,ONEIDA,430357,754004,WCUL-CA,BLTVA20030619AAP,667221,0,DA,0.232,34341,286.4,45,20840
14,DT,US,NY,PLATTSBURGH,443132,724858,WPTZ,BLCDT20070116ACW,1177205,845,DA,650,57476,1270,0,72521
38,DT,US,NY,PLATTSBURGH,444143,735300,WCFE-TV,BLEDT20080311ABG,1237290,737,DA,55,46755,1238,0,84494
27,DT,US,NY,POUGHKEEPSIE,412920,735653,WTBY-TV,BLCDT20090902ACZ,1331716,357.7,DA,1000,67993,483.3,0,87363
47,DT,US,NY,RIVERHEAD,405350,725456,WLNY-TV,BLCDT20090612AAC,1291033,193,DA,1000,73206,216.4,0,88348
10,DT,US,NY,ROCHESTER,430808,773502,WHEC-TV,BMLCDT20111228ABJ,1480363,153,ND,18.1,70041,301,,
13,DT,US,NY,ROCHESTER,430807,773503,WHAM-TV,BLCDT20110121ABX,1414174,152,ND,18,73371,302,,
16,DT,US,NY,ROCHESTER,430807,773503,WXXI-TV,BPEDT20111103AAH,1451925,151.4,DA,330,57274,299,0,107271
25,DC,US,NY,ROCHESTER,431114,774209,WGCE-CA,BDISDTA20080804AEV,1260343,0,ND,4,58739,174,,
28,DT,US,NY,ROCHESTER,430805,773507,WUHF,BLCDT20050316AAK,1085104,161,DA,320,413,305.7,0,66841
45,DT,US,NY,ROCHESTER,430808,773502,WROC-TV,BMLCDT20120123ABZ,1483581,122.3,DA,1000,73964,269.6,346,69994
46,DC,US,NY,ROCHESTER,431013,774023,WBGT-CD,BLDTA20120911AAX,1514958,0,ND,15,10318,301.5,,
12,CA,US,NY,ROME,431218,752848,WWDG-CA,BLTVA20040614AAL,998490,0,DA,7.5,34342,206,130,34143
40,DT,US,NY,SARANAC LAKE,442028,740743,WNMN,BLCDT20100301ADR,1572836,97,DA,11.4,77515,647.8,0,97736
6,DT,US,NY,SCHENECTADY,423731,740038,WRGB,BMLCDT20110816AAF,1440078,392,ND,30.2,73942,649,,
34,DT,US,NY,SCHENECTADY,423731,740038,WMHT,BLEDT20040108ALV,922665,426,ND,325,73263,681.8,,
43,DT,US,NY,SCHENECTADY,423731,740038,WCWN,BLCDT20110504ABZ,1423131,426,ND,600,73264,681.8,,
23,DT,US,NY,SMITHTOWN,405323,725713,WFTY-DT,BLCDT20120427ABO,1495233,219,DA,655,60553,243,0,107216
50,DC,US,NY,SOUTHAMPTON,405720,721516,WVVH-CD,BLDTA20110902AAP,1442711,0,DA,15,70158,31.7,0,88622
7,DT,US,NY,SPRINGVILLE,423404,784324,WBBZ-TV,BLCDT20100525AEW,1371216,176,DA,26.9,9088,598.7,0,98559
15,DT,US,NY,SYRACUSE,431818,760300,WSPX-TV,BLCDT20110505ABK,1425894,379,DA,49,64352,525.3,352,97098
17,DT,US,NY,SYRACUSE,425642,760128,WSYR-TV,BLCDT20030812ABK,678164,402,DA,105,73113,707,0,44725
19,DT,US,NY,SYRACUSE,425250,761200,WSYT,BLCDT20050705AAM,1063768,445,DA,621,40758,799,0,29285
22,DC,US,NY,SYRACUSE,430330,761000,WTVU-CD,BLDTA20130603AEQ,1556183,0,DA,15,617,222.8,0,107222
24,DT,US,NY,SYRACUSE,425642,760708,WSTM-TV,BLCDT20090622AEM,1318649,393,ND,210,21252,688.9,,
25,DT,US,NY,SYRACUSE,425642,760707,WCNY-TV,BMLEDT20040916ABJ,1033870,393,ND,97,53734,689,,
34,DC,US,NY,SYRACUSE,430330,761000,WONO-CD,BDCCDTL20111129FZS,1474560,0,DA,5,190087,215.3,0,23503
44,DT,US,NY,SYRACUSE,425250,761200,WNYS-TV,BLCDT20060509AAQ,1129055,445,ND,680,58725,799,,
47,DT,US,NY,SYRACUSE,425719,760634,WTVH,BLCDT20060809ACB,1118982,290.1,ND,500,74151,575.5,,
51,DC,US,NY,SYRACUSE,430330,761000,WHSU-CA,BDFCDTA20090105AHY,1286635,0,DA,10.9,629,226.3,340,17797
27,DT,US,NY,UTICA,430843,751035,WFXV,BLCDT20090331ADG,1303390,211,DA,1000,43424,458.7,355,89214
29,DT,US,NY,UTICA,430609,745627,WKTV,BLCDT20060630ACL,1172155,402,DA,708,60654,692,0,78206
30,DT,US,NY,UTICA,430843,751035,WUTR,BLCDT20040217ADC,978351,227,DA,50,57837,476,240,45963
21,DT,US,NY,WATERTOWN,435247,754312,WWTI,BLCDT20040128AFQ,972653,331,DA,25,16747,700,340,44780
35,DC,US,NY,WATERTOWN,435715,754345,WNYF-LD,BLDTL20090924ABW,1334049,0,DA,15,168478,484.3,0,76489
41,DT,US,NY,WATERTOWN,435146,754339,WPBS-DT,BLEDT20050923AGH,1086329,370,ND,40,62136,754.6,,
23,DT,US,OH,AKRON,410353,813459,WVPX-TV,BLCDT20110630AGP,1433907,301,DA,1000,70491,614.1,0,87420
29,DC,US,OH,AKRON,410628,812119,WAOH-LP,BDFCDTA20091228ADX,1351595,0,DA,15,41070,464,270,18092
30,DT,US,OH,AKRON,412302,814144,WBNX-TV,BLCDT20070430AXX,1183277,331.2,DA,1000,72958,589.8,0,71743
50,DT,US,OH,AKRON,410458,813802,WEAO,BLEDT20091022AAS,1339241,305,ND,250,49421,617.4,,
45,DT,US,OH,ALLIANCE,405423,805440,WNEO,BLEDT20090129AAN,1291047,253,ND,500,49439,612.6,,
27,DT,US,OH,ATHENS,391852,820859,WOUB-TV,BLEDT20030411ABC,972610,242.3,ND,250,50147,494.2,,
27,DT,US,OH,BOWLING GREEN,410812,835424,WBGU-TV,BLEDT20090612AFQ,1317778,320,ND,153,6568,545,,
28,DC,US,OH,BRIDGEPORT,400315,804534,WVTX-CD,BLDTA20130222ABS,1542491,0,DA,15,68408,455.2,0,20433
28,DC,US,OH,BUCYRUS,403739,830748,WMNO-CA,BMPDTA20130730AGP,1566241,0,DA,7.5,1104,328.9,95,16389
35,DT,US,OH,CAMBRIDGE,400532,811719,WOUC-TV,BLEDT20050427AAB,1058869,385.1,DA,310,50141,699.3,0,68039
47,DT,US,OH,CANTON,410633,812010,WRLM,BPCDT20110830ACB,1442027,154.7,DA,1000,43870,488.5,0,106468
49,DT,US,OH,CANTON,410320,813538,WDLI-TV,BLCDT20101129ALX,1408530,292,DA,900,67893,612,0,94242
46,DT,US,OH,CHILLICOTHE,393520,830644,WWHO,BLCDT20021025AAA,615986,328,DA,1000,21158,556,0,33138
12,DT,US,OH,CINCINNATI,390659,843007,WKRC-TV,BLCDT20090622AFI,1318854,305,ND,15.5,11289,523.5,,
20,DC,US,OH,CINCINNATI,390730,842956,WOTH-CD,BLDTL20110128AAX,1415363,0,DA,15,168414,464,0,23503
22,DT,US,OH,CINCINNATI,390730,842956,WCPO-TV,BLCDT20101216AAF,1411561,300,ND,880,59438,508.9,,
33,DT,US,OH,CINCINNATI,391201,843122,WSTR-TV,BLCDT20091117ACS,1339073,337,ND,360,11204,557,,
34,DT,US,OH,CINCINNATI,390727,843118,WCET,BLEDT20061031AAR,1171881,326,DA,400,65666,537,0,78227
35,DT,US,OH,CINCINNATI,390727,843118,WLWT,BLCDT20050502ABC,1058778,310.5,ND,1000,46979,519.9,,
8,DT,US,OH,CLEVELAND,412148,814258,WJW,BLCDT20090612AJC,1315464,342,ND,11,73150,609,,
15,DT,US,OH,CLEVELAND,412226,814304,WEWS-TV,BLCDT20091211ACS,1406016,300.7,ND,1000,59441,560.5,,
17,DT,US,OH,CLEVELAND,412310,814121,WKYC,BLCDT20090619ADC,1314700,307.1,DA,868,73195,579.4,0,85809
26,DT,US,OH,CLEVELAND,412310,814121,WVIZ,BLEDT20090611ABH,1317250,336.9,DA,150,18753,590.4,0,87585
34,DT,US,OH,CLEVELAND,412258,814207,WQHS-DT,BLCDT20031030AGJ,695191,333.8,DA,525,60556,588.9,0,40362
35,CA,US,OH,CLEVELAND,412302,814144,W35AX,BLTTL19960513JX,224713,0,DA,11.8,41074,585,235,19401
8,DC,US,OH,COLUMBUS,400152,825830,WGCT-CD,BLDVA20100429AEC,1365957,0,DA,0.12,66172,337.2,0,97376
14,DT,US,OH,COLUMBUS,395816,830140,WCMH-TV,BLCDT20050823AAD,1142983,264,ND,902,50781,506.2,,
17,DC,US,OH,COLUMBUS,395816,830140,WDEM-CD,BLDTA20090223ACT,1295835,0,DA,1.05,54414,356.5,90,18187
19,DC,US,OH,COLUMBUS,395816,830140,WCLL-CD,BLDTA20110616AAM,1432308,0,DA,15,30244,402.5,90,98061
21,DT,US,OH,COLUMBUS,395816,830140,WBNS-TV,BLCDT20021025ABK,617732,279,ND,1000,71217,524,,
36,DT,US,OH,COLUMBUS,395614,830116,WTTE,BLCDT20050701ABA,1063734,271,ND,1000,74137,508,,
38,DT,US,OH,COLUMBUS,400933,825523,WOSU-TV,BLEDT20100907AAU,1397724,329,ND,503,66185,611.5,,
48,DT,US,OH,COLUMBUS,395614,830116,WSYX,BLCDT20100913ACJ,1398334,286,ND,1000,56549,522.6,,
16,DT,US,OH,DAYTON,394316,841500,WPTD,BLEDT20090923ACN,1334435,344.2,ND,163,25067,607.2,,
30,DT,US,OH,DAYTON,394328,841518,WRGT-TV,BPCDT20110610ACR,1429431,351,DA,498,411,615.8,0,105385
41,DT,US,OH,DAYTON,394402,841453,WHIO-TV,BLCDT20100802AZK,1331064,348,DA,1000,41458,613,0,109090
50,DT,US,OH,DAYTON,394307,841522,WDTN,BLCDT20050629AAL,1070258,323,ND,1000,65690,589,,
51,DT,US,OH,DAYTON,394328,841518,WKEF,BLCDT20100216ADG,1356690,351,ND,515,73155,616.1,,
45,DC,US,OH,DELAWARE,403646,830748,WXCB-CD,BLDTA20120117ABA,1483701,0,DA,15,59852,390.1,160,20399
8,DT,US,OH,LIMA,404451,840755,WLIO,BLCDT20070305ABB,1167890,148,DA,27.5,37503,403.4,0,105548
35,DC,US,OH,LIMA,404451,840755,WOHL-CD,BLDTA20090817ACL,1321481,0,ND,9,68549,424,,
44,DT,US,OH,LIMA,404547,841059,WTLW,BLCDT20081209AAB,1283664,207,ND,165,1222,460,,
28,DT,US,OH,LORAIN,412245,814312,WUAB,BLCDT20020516AAG,601861,337,DA,200,8532,599,0,38130
12,DT,US,OH,MANSFIELD,404550,823704,WMFD-TV,BLCDT20081112ALJ,1277657,180,DA,14,41893,558,5,69497
41,DC,US,OH,MANSFIELD,404550,823704,WOHZ-CA,BDFCDTA20110826ABX,1441572,0,DA,15,41892,532.6,55,106400
39,DC,US,OH,MARION,401847,830304,WOCB-CD,BLDTA20111205AAD,1478188,0,DA,2.4,9939,338,180,16352
24,DT,US,OH,NEWARK,400444,824142,WSFJ-TV,BLCDT20060620ABC,1134192,133,DA,1000,11118,462,0,75091
28,DT,US,OH,OXFORD,390719,843252,WPTO,BLEDT20040714AAQ,1001587,268.4,DA,400,25065,490.4,0,43343
17,DT,US,OH,PORTSMOUTH,383021,821233,WQCW,BLCDT20100422ABY,1363233,396,ND,1000,65130,621.6,,
43,DT,US,OH,PORTSMOUTH,384542,830341,WPBO,BLEDT20040323ATV,982216,382,DA,50,66190,615,0,66756
42,DT,US,OH,SANDUSKY,410430,822705,WGGN-TV,BLCDT20090309AAV,1295615,283,DA,450,11027,589.2,0,90020
10,DT,US,OH,SHAKER HEIGHTS,412315,814143,WOIO,BLCDT19991110AAR,428322,304,DA,3.5,39746,567,0,19316
26,DT,US,OH,SPRINGFIELD,394328,841518,WBDT,BLCDT20090619AAV,1318155,349,DA,770,70138,613.8,0,87549
9,DT,US,OH,STEUBENVILLE,402033,803714,WTOV-TV,BLCDT20111206ACB,1465815,282,ND,30,74122,599,,
5,DT,US,OH,TOLEDO,414441,840106,WLMB,BLCDT20050201AAF,1042375,155,DA,10,17076,380,0,43356
11,DT,US,OH,TOLEDO,414022,832247,WTOL,BLCDT20090622ABU,1318645,305,ND,16.9,13992,483,,
13,DT,US,OH,TOLEDO,414100,832449,WTVG,BLCDT20110415ABN,1423969,305.4,ND,16.7,74150,485.4,,
29,DT,US,OH,TOLEDO,413926,832555,WGTE-TV,BLEDT20031110AKO,700281,313.6,ND,49.5,66285,494.4,,
46,DT,US,OH,TOLEDO,413922,832641,WUPW,BPCDT20080619AJB,1251242,356,DA,200,19190,537.5,0,87521
48,DC,US,OH,TOLEDO,413913,833149,WMNT-CA,BDFCDTA20120411AAS,1494382,0,DA,15,51913,310,0,16352
49,DT,US,OH,TOLEDO,414003,832122,WNWO-TV,BLCDT20120817ABH,1506362,409,DA,118,73354,587,0,97309
20,DT,US,OH,YOUNGSTOWN,410448,803825,WFMJ-TV,BLCDT20061013ABM,1436020,295,DA,460,72062,616,0,105546
36,DT,US,OH,YOUNGSTOWN,410343,803807,WYTV,BLCDT20100422ABQ,1364510,177,DA,1000,4693,502,0,93583
41,DT,US,OH,YOUNGSTOWN,410323,803844,WKBN-TV,BLCDT20120224AAD,1488918,440,ND,650,73153,762.3,,
40,DT,US,OH,ZANESVILLE,395542,815907,WHIZ-TV,BLCDT20080222AAV,1231999,169,DA,620,61216,422.4,0,83024
26,DT,US,OK,ADA,342134,963334,KTEN,BLCDT20060630ABA,1135164,426,DA,1000,35666,672,0,104957
17,DT,US,OK,BARTLESVILLE,363059,954610,KDOR-TV,BLCDT20090615ADR,1315836,318,DA,1000,1005,523,0,87098
